src_package_name,src_ecosystem,target_package_name,target_ecosystem,how_discovered
react-native-mlkit-ocr,OHPM.ReactNative,easyocr,PYPI,deepseek
react-native-mlkit-ocr,OHPM.ReactNative,tesseract-rs,Rust Crates,deepseek
react-native-mlkit-ocr,OHPM.ReactNative,leptonica-sys,Rust Crates,deepseek
react-native-ble-manager,OHPM.ReactNative,react-native-ble-plx,NPM,deepseek
react-native-ble-manager,OHPM.ReactNative,react-native-bluetooth-classic,NPM,deepseek
react-native-ble-manager,OHPM.ReactNative,react-native-ble-manager,NPM,deepseek
react-native-ble-manager,OHPM.ReactNative,SimpleBLE,C/C++,deepseek
react-native-ble-manager,OHPM.ReactNative,pybluez,PYPI,deepseek
react-native-ble-manager,OHPM.ReactNative,btleplug,Rust Crates,deepseek
react-native-shimmer-placeholder,OHPM.ReactNative,react-native-skeleton-placeholder,NPM,deepseek
react-native-shimmer-placeholder,OHPM.ReactNative,react-content-loader,NPM,deepseek
victory-native-xl,OHPM.ReactNative,victory-native,NPM,deepseek
victory-native-xl,OHPM.ReactNative,react-native-svg-charts,NPM,deepseek
victory-native-xl,OHPM.ReactNative,react-native-chart-kit,NPM,deepseek
react-native-reanimated-carousel,OHPM.ReactNative,react-native-snap-carousel,NPM,deepseek
react-native-reanimated-carousel,OHPM.ReactNative,react-native-looped-carousel,NPM,deepseek
react-native-reanimated-carousel,OHPM.ReactNative,react-native-banner-carousel,NPM,deepseek
react-subscribe,OHPM.ReactNative,react-timer-hook,NPM,deepseek
react-subscribe,OHPM.ReactNative,use-interval,NPM,deepseek
react-subscribe,OHPM.ReactNative,react-request,NPM,deepseek
react-subscribe,OHPM.ReactNative,use-http,NPM,deepseek
react-native-reanimated-bottom-sheet,OHPM.ReactNative,@gorhom/bottom-sheet,NPM,deepseek
react-native-reanimated-bottom-sheet,OHPM.ReactNative,react-native-bottom-sheet,NPM,deepseek
react-native-reanimated-bottom-sheet,OHPM.ReactNative,react-native-slide-up-panel,NPM,deepseek
react-native-mqtt,OHPM.ReactNative,react-native-mqtt-js,NPM,deepseek
react-native-mqtt,OHPM.ReactNative,react-native-paho-mqtt,NPM,deepseek
react-native-mqtt,OHPM.ReactNative,react-native-mqtt-client,NPM,deepseek
react-native-mqtt,OHPM.ReactNative,org.eclipse.paho:org.eclipse.paho.client.mqttv3,Maven,deepseek
react-native-mqtt,OHPM.ReactNative,io.moquette:moquette-broker,Maven,deepseek
react-native-mqtt,OHPM.ReactNative,paho.mqtt.c,C/C++,deepseek
react-native-mqtt,OHPM.ReactNative,mosquitto,C/C++,deepseek
react-native-mqtt,OHPM.ReactNative,paho-mqtt,PYPI,deepseek
react-native-mqtt,OHPM.ReactNative,umqtt.simple,PYPI,deepseek
react-native-mqtt,OHPM.ReactNative,rumqttc,Rust Crates,deepseek
react-native-mqtt,OHPM.ReactNative,mqtt-async-client,Rust Crates,deepseek
react-native-picker-select,OHPM.ReactNative,@react-native-picker/picker,NPM,deepseek
react-native-picker-select,OHPM.ReactNative,react-native-dropdown-picker,NPM,deepseek
react-native-picker-select,OHPM.ReactNative,react-native-modal-selector,NPM,deepseek
react-native-pdf,OHPM.ReactNative,react-native-pdf-lib,NPM,deepseek
react-native-pdf,OHPM.ReactNative,react-native-pdf-view,NPM,deepseek
react-native-pdf,OHPM.ReactNative,react-native-view-pdf,NPM,deepseek
react-native-paper,OHPM.ReactNative,react-native-material-ui,NPM,deepseek
react-native-paper,OHPM.ReactNative,react-native-elements,NPM,deepseek
react-native-paper,OHPM.ReactNative,native-base,NPM,deepseek
react-native-keep-awake,OHPM.ReactNative,react-native-keep-awake,NPM,deepseek
react-native-keep-awake,OHPM.ReactNative,react-native-keep-screen-on,NPM,deepseek
react-native-keep-awake,OHPM.ReactNative,react-native-screen-brightness,NPM,deepseek
react-native-notifier,OHPM.ReactNative,react-native-toast-message,NPM,deepseek
react-native-notifier,OHPM.ReactNative,react-native-flash-message,NPM,deepseek
react-native-notifier,OHPM.ReactNative,react-native-dropdownalert,NPM,deepseek
react-native-video-controls,OHPM.ReactNative,react-native-video-player,NPM,deepseek
react-native-video-controls,OHPM.ReactNative,react-native-video,NPM,deepseek
react-native-video-controls,OHPM.ReactNative,react-native-media-controls,NPM,deepseek
react-native-render-html,OHPM.ReactNative,react-native-html-to-pdf,NPM,deepseek
react-native-render-html,OHPM.ReactNative,react-native-htmlview,NPM,deepseek
react-native-render-html,OHPM.ReactNative,react-native-webview,NPM,deepseek
react-native-typing-animation,OHPM.ReactNative,react-native-typing-indicator,NPM,deepseek
react-native-typing-animation,OHPM.ReactNative,react-native-animated-typing,NPM,deepseek
react-native-qr-decode-image-camera,OHPM.ReactNative,react-native-qrcode-scanner,NPM,deepseek
react-native-qr-decode-image-camera,OHPM.ReactNative,react-native-camera-kit,NPM,deepseek
react-native-qr-decode-image-camera,OHPM.ReactNative,react-native-vision-camera,NPM,deepseek
react-native-qr-decode-image-camera,OHPM.ReactNative,zxing,Maven,deepseek
react-native-qr-decode-image-camera,OHPM.ReactNative,barcodescanner,Maven,deepseek
react-native-qr-decode-image-camera,OHPM.ReactNative,pyzbar,PYPI,deepseek
react-native-qr-decode-image-camera,OHPM.ReactNative,opencv-python,PYPI,deepseek
react-native-qr-decode-image-camera,OHPM.ReactNative,qr-scanner,Rust Crates,deepseek
react-native-neomorph-shadows,OHPM.ReactNative,react-native-shadow-2,NPM,deepseek
react-native-neomorph-shadows,OHPM.ReactNative,react-native-shadow,NPM,deepseek
react-native-neomorph-shadows,OHPM.ReactNative,react-native-drop-shadow,NPM,deepseek
react-native-splash-screen,OHPM.ReactNative,react-native-bootsplash,NPM,deepseek
react-native-splash-screen,OHPM.ReactNative,react-native-splash-screen,NPM,deepseek
react-native-json-tree,OHPM.ReactNative,react-json-view,NPM,deepseek
react-native-json-tree,OHPM.ReactNative,json-tree-view,NPM,deepseek
react-native-json-tree,OHPM.ReactNative,react-json-inspector,NPM,deepseek
react-native-contacts,OHPM.ReactNative,react-native-permissions,NPM,deepseek
react-native-contacts,OHPM.ReactNative,react-native-addressbook,NPM,deepseek
react-native-contacts,OHPM.ReactNative,react-native-get-contacts,NPM,deepseek
react-native-modals,OHPM.ReactNative,react-native-modal,NPM,deepseek
react-native-modals,OHPM.ReactNative,react-native-popup-dialog,NPM,deepseek
react-native-modals,OHPM.ReactNative,react-native-simple-modal,NPM,deepseek
react-native-image-zoom-viewer,OHPM.ReactNative,react-native-image-pan-zoom,NPM,deepseek
react-native-image-zoom-viewer,OHPM.ReactNative,react-native-zoom-image,NPM,deepseek
react-native-image-zoom-viewer,OHPM.ReactNative,react-native-image-view,NPM,deepseek
react-native-ezswiper,OHPM.ReactNative,react-native-swiper,NPM,deepseek
react-native-ezswiper,OHPM.ReactNative,react-native-swipe-list-view,NPM,deepseek
react-native-ezswiper,OHPM.ReactNative,react-native-deck-swiper,NPM,deepseek
react-native-ezswiper,OHPM.ReactNative,androidx.viewpager:viewpager,Maven,deepseek
react-native-ezswiper,OHPM.ReactNative,androidx.viewpager2:viewpager2,Maven,deepseek
react-native-autocomplete-input,OHPM.ReactNative,react-native-autocomplete-dropdown,NPM,deepseek
react-native-autocomplete-input,OHPM.ReactNative,react-native-autocomplete,NPM,deepseek
react-native-autocomplete-input,OHPM.ReactNative,react-native-autocomplete-input-enhanced,NPM,deepseek
NativeBase,OHPM.ReactNative,@react-native-oh-tpl/react-native-elements,NPM,deepseek
NativeBase,OHPM.ReactNative,@react-native-oh-tpl/react-native-paper,NPM,deepseek
NativeBase,OHPM.ReactNative,@react-native-oh-tpl/react-native-material-ui,NPM,deepseek
react-native-mail,OHPM.ReactNative,react-native-email,NPM,deepseek
react-native-mail,OHPM.ReactNative,react-native-send-mail,NPM,deepseek
react-native-mail,OHPM.ReactNative,react-native-email-link,NPM,deepseek
react-native-idfa-aaid,OHPM.ReactNative,react-native-advertising-id,NPM,deepseek
react-native-idfa-aaid,OHPM.ReactNative,react-native-google-advertising-id,NPM,deepseek
react-native-spring-scrollview,OHPM.ReactNative,react-native-scrollview-smart,NPM,deepseek
react-native-spring-scrollview,OHPM.ReactNative,react-native-scrollable-tab-view,NPM,deepseek
react-native-spring-scrollview,OHPM.ReactNative,react-native-swipe-list-view,NPM,deepseek
react-native-tcp-socket,OHPM.ReactNative,react-native-tcp-socket,NPM,deepseek
react-native-tcp-socket,OHPM.ReactNative,react-native-tcp,NPM,deepseek
react-native-tcp-socket,OHPM.ReactNative,react-native-socketio,NPM,deepseek
react-native-country-picker-modal,OHPM.ReactNative,react-native-country-picker,NPM,deepseek
react-native-country-picker-modal,OHPM.ReactNative,react-native-country-code-picker,NPM,deepseek
react-native-country-picker-modal,OHPM.ReactNative,react-native-phone-country-code,NPM,deepseek
react-native-country-picker-modal,OHPM.ReactNative,react-native-country-selector,NPM,deepseek
react-native-image-viewing,OHPM.ReactNative,react-native-image-zoom-viewer,NPM,deepseek
react-native-image-viewing,OHPM.ReactNative,react-native-lightbox,NPM,deepseek
react-native-image-viewing,OHPM.ReactNative,react-native-photo-view,NPM,deepseek
react-native-amap-geolocation,OHPM.ReactNative,react-native-geolocation-service,NPM,deepseek
react-native-amap-geolocation,OHPM.ReactNative,@react-native-community/geolocation,NPM,deepseek
react-native-amap-geolocation,OHPM.ReactNative,react-native-location,NPM,deepseek
react-native-amap-geolocation,OHPM.ReactNative,com.amap.api:location,Maven,deepseek
react-native-amap-geolocation,OHPM.ReactNative,com.google.android.gms:play-services-location,Maven,deepseek
react-native-htmlview,OHPM.ReactNative,react-native-render-html,NPM,deepseek
react-native-htmlview,OHPM.ReactNative,react-native-webview,NPM,deepseek
react-native-copilot,OHPM.ReactNative,react-native-tour,NPM,deepseek
react-native-copilot,OHPM.ReactNative,react-native-walkthrough-tooltip,NPM,deepseek
react-native-copilot,OHPM.ReactNative,react-native-interactive-walkthrough,NPM,deepseek
react-native-parsed-text,OHPM.ReactNative,react-native-text,NPM,deepseek
react-native-parsed-text,OHPM.ReactNative,react-native-rich-text,NPM,deepseek
react-native-parsed-text,OHPM.ReactNative,react-native-markdown,NPM,deepseek
react-native-parsed-text,OHPM.ReactNative,react-native-hyperlink,NPM,deepseek
react-native-background-timer,OHPM.ReactNative,@react-native-community/background-timer,NPM,deepseek
react-native-background-timer,OHPM.ReactNative,react-native-background-timer,NPM,deepseek
react-native-background-timer,OHPM.ReactNative,react-native-background-job,NPM,deepseek
react-native-safe-module,OHPM.ReactNative,react-native-safe-area-context,NPM,deepseek
react-native-safe-module,OHPM.ReactNative,react-native-safe-area-view,NPM,deepseek
react-native-material-buttons,OHPM.ReactNative,react-native-material-ui,NPM,deepseek
react-native-material-buttons,OHPM.ReactNative,react-native-paper,NPM,deepseek
react-native-material-buttons,OHPM.ReactNative,react-native-elements,NPM,deepseek
react-native-syan-image-picker,OHPM.ReactNative,react-native-image-picker,NPM,deepseek
react-native-syan-image-picker,OHPM.ReactNative,react-native-image-crop-picker,NPM,deepseek
react-native-syan-image-picker,OHPM.ReactNative,react-native-camera-roll-picker,NPM,deepseek
react-native-marquee-ab,OHPM.ReactNative,react-native-marquee,NPM,deepseek
react-native-marquee-ab,OHPM.ReactNative,react-native-marquee-label,NPM,deepseek
react-native-marquee-ab,OHPM.ReactNative,react-native-simple-marquee,NPM,deepseek
react-native-sound,OHPM.ReactNative,react-native-audio-toolkit,NPM,deepseek
react-native-sound,OHPM.ReactNative,react-native-sound-player,NPM,deepseek
react-native-sound,OHPM.ReactNative,react-native-audio-recorder-player,NPM,deepseek
react-native-haptic-feedback,OHPM.ReactNative,react-native-haptic,NPM,deepseek
react-native-haptic-feedback,OHPM.ReactNative,react-native-haptic-feedback-ios,NPM,deepseek
react-native-modalbox,OHPM.ReactNative,react-native-modal,NPM,deepseek
react-native-modalbox,OHPM.ReactNative,react-native-modals,NPM,deepseek
react-native-modalbox,OHPM.ReactNative,react-native-popup-dialog,NPM,deepseek
react-native-network-info,OHPM.ReactNative,@react-native-netinfo/react-native-netinfo,NPM,deepseek
react-native-gifted-charts,OHPM.ReactNative,react-native-svg-charts,NPM,deepseek
react-native-gifted-charts,OHPM.ReactNative,victory-native,NPM,deepseek
react-native-gifted-charts,OHPM.ReactNative,react-native-chart-kit,NPM,deepseek
react-native-gifted-charts,OHPM.ReactNative,MPAndroidChart,Maven,deepseek
react-native-gifted-charts,OHPM.ReactNative,WilliamChart,Maven,deepseek
react-native-gifted-charts,OHPM.ReactNative,plotly,PYPI,deepseek
react-native-gifted-charts,OHPM.ReactNative,matplotlib,PYPI,deepseek
react-native-maps,OHPM.ReactNative,react-native-maps,NPM,deepseek
react-native-gifted-chat,OHPM.ReactNative,react-native-chat-ui,NPM,deepseek
react-native-gifted-chat,OHPM.ReactNative,react-native-message-composer,NPM,deepseek
react-native-aria,OHPM.ReactNative,@react-native-aria/button,NPM,deepseek
react-native-aria,OHPM.ReactNative,@react-native-aria/checkbox,NPM,deepseek
react-native-aria,OHPM.ReactNative,@react-native-aria/radio,NPM,deepseek
react-native-aria,OHPM.ReactNative,@react-native-aria/switch,NPM,deepseek
react-native-aria,OHPM.ReactNative,@react-native-aria/overlays,NPM,deepseek
react-native-file-access,OHPM.ReactNative,react-native-fs,NPM,deepseek
react-native-file-access,OHPM.ReactNative,react-native-blob-util,NPM,deepseek
react-native-snap-carousel,OHPM.ReactNative,react-native-swiper,NPM,deepseek
react-native-snap-carousel,OHPM.ReactNative,react-native-looped-carousel,NPM,deepseek
react-native-snap-carousel,OHPM.ReactNative,react-native-carousel-control,NPM,deepseek
react-native-section-list-get-item-layout,OHPM.ReactNative,react-native-section-list-get-item-layout,NPM,deepseek
react-native-spinkit,OHPM.ReactNative,react-native-spinkit,NPM,deepseek
react-native-spinkit,OHPM.ReactNative,react-native-loading-spinner-overlay,NPM,deepseek
react-native-spinkit,OHPM.ReactNative,react-native-progress,NPM,deepseek
react-native-spinkit,OHPM.ReactNative,react-native-indicators,NPM,deepseek
react-native-simple-toast,OHPM.ReactNative,react-native-toast-message,NPM,deepseek
react-native-simple-toast,OHPM.ReactNative,react-native-root-toast,NPM,deepseek
react-native-simple-toast,OHPM.ReactNative,react-native-easy-toast,NPM,deepseek
react-native-email-link,OHPM.ReactNative,react-native-email-link,NPM,deepseek
react-native-email-link,OHPM.ReactNative,react-native-email,NPM,deepseek
react-native-email-link,OHPM.ReactNative,react-native-mail,NPM,deepseek
react-native-permissions,OHPM.ReactNative,react-native-permissions,NPM,deepseek
react-native-confirmation-code-field,OHPM.ReactNative,react-native-verification-code-input,NPM,deepseek
react-native-confirmation-code-field,OHPM.ReactNative,react-native-otp-input,NPM,deepseek
react-native-confirmation-code-field,OHPM.ReactNative,react-native-pin-code-input,NPM,deepseek
react-native-markdown-renderer,OHPM.ReactNative,react-native-markdown-display,NPM,deepseek
react-native-markdown-renderer,OHPM.ReactNative,react-native-markdown-view,NPM,deepseek
react-native-markdown-renderer,OHPM.ReactNative,react-native-simple-markdown,NPM,deepseek
react-native-image-gallery,OHPM.ReactNative,react-native-gallery-swiper,NPM,deepseek
react-native-image-gallery,OHPM.ReactNative,react-native-photo-view,NPM,deepseek
react-native-image-gallery,OHPM.ReactNative,react-native-image-viewer,NPM,deepseek
react-native-image-gallery,OHPM.ReactNative,react-native-lightbox,NPM,deepseek
react-native-fileupload,OHPM.ReactNative,react-native-fs,NPM,deepseek
react-native-fileupload,OHPM.ReactNative,react-native-blob-util,NPM,deepseek
react-native-fileupload,OHPM.ReactNative,react-native-document-picker,NPM,deepseek
react-navigation,OHPM.ReactNative,@react-navigation/native,NPM,deepseek
react-navigation,OHPM.ReactNative,react-native-navigation,NPM,deepseek
react-navigation,OHPM.ReactNative,react-router-native,NPM,deepseek
react-native-deck-swiper,OHPM.ReactNative,react-native-swipe-deck,NPM,deepseek
react-native-deck-swiper,OHPM.ReactNative,react-native-swipe-cards,NPM,deepseek
react-native-deck-swiper,OHPM.ReactNative,react-native-tinder-swipe-cards,NPM,deepseek
react-navigation-header-buttons,OHPM.ReactNative,@react-navigation/native,NPM,deepseek
react-navigation-header-buttons,OHPM.ReactNative,@react-navigation/elements,NPM,deepseek
react-navigation-header-buttons,OHPM.ReactNative,@react-native-oh-library/react-native-safe-area-context,NPM,deepseek
react-native-waterfall-flow,OHPM.ReactNative,react-native-waterfall-layout,NPM,deepseek
react-native-waterfall-flow,OHPM.ReactNative,react-native-masonry-list,NPM,deepseek
react-native-waterfall-flow,OHPM.ReactNative,react-native-staggered-list,NPM,deepseek
react-native-dropdown-picker,OHPM.ReactNative,react-native-picker/picker,NPM,deepseek
react-native-dropdown-picker,OHPM.ReactNative,@react-native-picker/picker,NPM,deepseek
